tvshow_code,show_name,seasonNumber,averageRating,numVotes
tt0111887,Baantjer,10,8.262500000000001,11.375
tt0111887,Baantjer,11,7.783333333333334,9.333333333333334
tt0111887,Baantjer,12,8.3125,10.75
tt0111892,Baywatch Nights,1,6.677272727272728,14.727272727272727
tt0111892,Baywatch Nights,2,6.190909090909091,17.681818181818183
tt0111899,Bramwell,1,7.414285714285714,18.285714285714285
tt0111899,Bramwell,2,7.174999999999999,13.625
tt0111899,Bramwell,3,7.24,9.5
tt0111899,Bramwell,4,7.699999999999999,48.0
tt0111901,Brotherly Love,1,7.5625,7.375
tt0111901,Brotherly Love,2,7.8999999999999995,5.5
tt0111910,Caroline in the City,1,6.620833333333333,26.875
tt0111910,Caroline in the City,2,6.280000000000001,18.96
tt0111910,Caroline in the City,3,5.8769230769230765,14.923076923076923
tt0111910,Caroline in the City,4,5.754545454545454,14.363636363636363
tt0111932,Cybill,1,7.5076923076923086,37.46153846153846
tt0111932,Cybill,2,7.354166666666668,33.291666666666664
tt0111932,Cybill,3,7.292307692307693,28.692307692307693
tt0111932,Cybill,4,7.033333333333334,26.958333333333332
tt0111942,"Dr. Katz, Professional Therapist",1,8.083333333333334,33.833333333333336
tt0111942,"Dr. Katz, Professional Therapist",2,7.800000000000001,27.846153846153847
tt0111942,"Dr. Katz, Professional Therapist",3,7.953846153846154,23.076923076923077
tt0111942,"Dr. Katz, Professional Therapist",4,8.123076923076924,19.153846153846153
tt0111942,"Dr. Katz, Professional Therapist",5,8.016666666666667,17.055555555555557
tt0111942,"Dr. Katz, Professional Therapist",6,8.044444444444444,16.38888888888889
tt0111945,The Drew Carey Show,1,7.263636363636363,58.90909090909091
tt0111945,The Drew Carey Show,2,6.970833333333334,42.125
tt0111945,The Drew Carey Show,3,7.239285714285716,37.32142857142857
tt0111945,The Drew Carey Show,4,7.233333333333333,37.111111111111114
tt0111945,The Drew Carey Show,5,7.18076923076923,33.57692307692308
tt0111945,The Drew Carey Show,6,7.366666666666668,31.296296296296298
tt0111945,The Drew Carey Show,7,7.544444444444447,26.185185185185187
tt0111945,The Drew Carey Show,8,7.561538461538462,24.692307692307693
tt0111945,The Drew Carey Show,9,7.449999999999999,23.346153846153847
tt0111946,Dumb and Dumber,1,7.223076923076923,6.615384615384615
tt0111948,Earthworm Jim,1,8.561538461538461,25.307692307692307
tt0111948,Earthworm Jim,2,8.62,23.5
tt0111958,Father Ted,1,8.066666666666668,345.8333333333333
tt0111958,Father Ted,2,8.50909090909091,316.3636363636364
tt0111958,Father Ted,3,8.7375,331.375
tt0111964,Flipper,1,4.872727272727273,10.181818181818182
tt0111964,Flipper,2,5.4125000000000005,7.5
tt0111970,Freakazoid!,1,7.923076923076924,41.23076923076923
tt0111970,Freakazoid!,2,7.972727272727273,32.63636363636363
tt0111976,Game-On,1,8.283333333333333,35.666666666666664
tt0111976,Game-On,2,7.333333333333333,20.166666666666668
tt0111976,Game-On,3,7.583333333333333,18.166666666666668
tt0111982,Get Smart,1,6.3571428571428585,20.428571428571427
tt0111987,Goosebumps,1,9.010526315789473,627.578947368421
tt0111987,Goosebumps,2,8.7,489.88
tt0111987,Goosebumps,3,8.572727272727274,440.40909090909093
tt0111987,Goosebumps,4,7.4875,411.0
tt0111993,Hamish Macbeth,1,8.1,62.166666666666664
tt0111993,Hamish Macbeth,2,7.8,48.666666666666664
tt0111993,Hamish Macbeth,3,7.65,39.5
tt0111994,Hang Time,1,8.416666666666666,6.666666666666667
tt0111994,Hang Time,2,8.0,7.0
tt0111994,Hang Time,3,6.5,6.0
tt0111999,Hercules: The Legendary Journeys,1,7.299999999999999,223.6153846153846
tt0111999,Hercules: The Legendary Journeys,2,7.183333333333333,161.58333333333334
tt0111999,Hercules: The Legendary Journeys,3,7.304545454545456,150.04545454545453
tt0111999,Hercules: The Legendary Journeys,4,7.009090909090907,148.6818181818182
tt0111999,Hercules: The Legendary Journeys,5,7.218181818181821,138.45454545454547
tt0111999,Hercules: The Legendary Journeys,6,7.425,129.75
tt0112004,Hollyoaks,1,7.2,15.0
tt0112015,In the House,1,7.4,7.0
tt0112015,In the House,2,7.159999999999999,6.0
tt0112015,In the House,4,7.2,6.0
tt0112022,JAG,1,7.831818181818181,127.54545454545455
tt0112022,JAG,2,7.760000000000001,90.46666666666667
tt0112022,JAG,3,7.766666666666666,109.58333333333333
tt0112022,JAG,4,7.712500000000001,72.91666666666667
tt0112022,JAG,5,7.832000000000001,75.2
tt0112022,JAG,6,7.6875,69.5
tt0112022,JAG,7,7.770833333333333,98.125
tt0112022,JAG,8,7.845833333333331,69.70833333333333
tt0112022,JAG,9,7.543478260869565,59.56521739130435
tt0112022,JAG,10,7.65,63.86363636363637
tt0112025,The Jeff Foxworthy Show,1,6.161111111111111,8.055555555555555
tt0112025,The Jeff Foxworthy Show,2,8.063636363636363,6.409090909090909
tt0112044,Die Harald Schmidt Show,1,7.805555555555555,5.222222222222222
tt0112044,Die Harald Schmidt Show,2,7.813043478260869,5.043478260869565
tt0112044,Die Harald Schmidt Show,3,7.639999999999999,5.0
tt0112044,Die Harald Schmidt Show,4,8.09705882352941,5.147058823529412
tt0112044,Die Harald Schmidt Show,5,8.484848484848484,5.03030303030303
tt0112044,Die Harald Schmidt Show,6,8.793617021276596,5.191489361702128
tt0112044,Die Harald Schmidt Show,7,8.085714285714285,5.142857142857143
tt0112047,Life with Louie,1,8.633333333333335,29.75
tt0112047,Life with Louie,2,8.6,23.46153846153846
tt0112047,Life with Louie,3,8.653846153846153,22.46153846153846
tt0112056,MADtv,1,8.578947368421053,28.105263157894736
tt0112056,MADtv,2,8.459090909090909,26.454545454545453
tt0112056,MADtv,3,8.863999999999999,19.0
tt0112056,MADtv,4,8.744000000000002,17.12
tt0112056,MADtv,5,8.475999999999999,18.08
tt0112056,MADtv,6,8.08333333333333,13.0
tt0112056,MADtv,7,7.860000000000001,14.12
tt0112056,MADtv,8,7.948000000000002,14.72
tt0112056,MADtv,9,7.100000000000001,13.16
tt0112056,MADtv,10,6.5826086956521745,9.304347826086957
tt0112056,MADtv,11,6.813636363636363,11.227272727272727
tt0112056,MADtv,12,7.177272727272726,12.590909090909092
tt0112056,MADtv,13,5.987500000000002,11.5625
tt0112056,MADtv,14,5.8235294117647065,12.235294117647058
tt0112056,MADtv,15,7.339999999999999,13.4
tt0112057,Magic Knight Rayearth,1,7.0,5.0
tt0112064,The Mask,1,7.626666666666668,29.2
tt0112064,The Mask,2,7.4733333333333345,21.4
tt0112064,The Mask,3,7.3999999999999995,21.555555555555557
tt0112084,Mr. Show with Bob and David,1,7.825,123.0
tt0112084,Mr. Show with Bob and David,2,8.166666666666666,85.83333333333333
tt0112084,Mr. Show with Bob and David,3,8.370000000000001,63.2
tt0112084,Mr. Show with Bob and David,4,8.57,63.5
tt0112086,Murder One,1,8.026086956521738,43.65217391304348
tt0112086,Murder One,2,7.2333333333333325,24.666666666666668
tt0112090,The Naked Truth,1,7.550000000000001,7.0
tt0112093,Ned and Stacey,1,6.395833333333332,11.75
tt0112093,Ned and Stacey,2,6.972727272727273,7.454545454545454
tt0112095,NewsRadio,1,8.2,137.28571428571428
tt0112095,NewsRadio,2,8.068181818181818,100.63636363636364
tt0112095,NewsRadio,3,8.166666666666664,93.58333333333333
tt0112095,NewsRadio,4,8.004545454545458,85.68181818181819
tt0112095,NewsRadio,5,7.0227272727272725,72.4090909090909
tt0112097,Night Stand,1,2.2,44.0
tt0112097,Night Stand,2,1.6,18.0
tt0112104,Nowhere Man,1,7.824,33.24
tt0112111,The Outer Limits,1,7.157142857142857,312.6666666666667
tt0112111,The Outer Limits,2,7.622727272727272,223.45454545454547
tt0112111,The Outer Limits,3,7.300000000000001,173.55555555555554
tt0112111,The Outer Limits,4,7.207692307692307,134.42307692307693
tt0112111,The Outer Limits,5,7.159090909090909,119.0
tt0112111,The Outer Limits,6,7.095238095238095,112.38095238095238
tt0112111,The Outer Limits,7,7.1499999999999995,100.04545454545455
tt0112112,Pacific Blue,1,6.423076923076922,14.461538461538462
tt0112112,Pacific Blue,2,5.895454545454546,9.636363636363637
tt0112112,Pacific Blue,3,6.190909090909091,42.27272727272727
tt0112112,Pacific Blue,4,5.925000000000001,7.5
tt0112112,Pacific Blue,5,5.838095238095239,8.19047619047619
tt0112115,The Parent 'Hood,4,6.8999999999999995,5.0
tt0112123,Pinky and the Brain,1,8.146153846153847,106.46153846153847
tt0112123,Pinky and the Brain,2,8.025,68.08333333333333
tt0112123,Pinky and the Brain,3,8.051515151515149,57.63636363636363
tt0112123,Pinky and the Brain,4,8.257142857142858,57.57142857142857
tt0112159,Neon Genesis Evangelion,1,8.18076923076923,367.9230769230769
tt0112166,The Slayers,1,7.273076923076922,19.807692307692307
tt0112166,The Slayers,2,7.253846153846154,10.692307692307692
tt0112166,The Slayers,3,6.5346153846153845,7.461538461538462
tt0112166,The Slayers,4,6.133333333333333,7.333333333333333
tt0112166,The Slayers,5,7.192307692307692,7.0
tt0112167,Sliders,1,7.688888888888887,333.8888888888889
tt0112167,Sliders,2,7.515384615384615,172.07692307692307
tt0112167,Sliders,3,6.851999999999999,146.8
tt0112167,Sliders,4,6.699999999999999,103.86363636363636
tt0112167,Sliders,5,5.405555555555555,83.38888888888889
tt0112173,Space: Above and Beyond,1,7.869565217391303,100.21739130434783
tt0112174,Spellbinder,1,8.003846153846153,20.576923076923077
tt0112175,Spider-Man: The Animated Series,1,8.130769230769232,300.38461538461536
tt0112175,Spider-Man: The Animated Series,2,8.078571428571427,224.0
tt0112175,Spider-Man: The Animated Series,3,8.278571428571428,218.28571428571428
tt0112175,Spider-Man: The Animated Series,4,7.845454545454547,178.9090909090909
tt0112175,Spider-Man: The Animated Series,5,7.800000000000001,191.23076923076923
tt0112178,Star Trek: Voyager,1,7.186666666666667,1231.1333333333334
tt0112178,Star Trek: Voyager,2,7.250000000000001,1061.923076923077
tt0112178,Star Trek: Voyager,3,7.380769230769233,998.9230769230769
tt0112178,Star Trek: Voyager,4,7.707692307692307,1030.7307692307693
tt0112178,Star Trek: Voyager,5,7.6269230769230765,1027.6923076923076
tt0112178,Star Trek: Voyager,6,7.453846153846154,981.9230769230769
tt0112178,Star Trek: Voyager,7,7.608,925.52
tt0112186,The Sylvester & Tweety Mysteries,1,7.8538461538461535,13.153846153846153
tt0112186,The Sylvester & Tweety Mysteries,2,7.625000000000001,10.375
tt0112186,The Sylvester & Tweety Mysteries,3,7.369230769230769,10.0
tt0112186,The Sylvester & Tweety Mysteries,4,7.4,10.153846153846153
tt0112186,The Sylvester & Tweety Mysteries,5,7.359999999999999,11.6
tt0112194,The Thin Blue Line,1,7.685714285714286,112.0
tt0112194,The Thin Blue Line,2,7.614285714285714,92.42857142857143
tt0112196,The Tick,1,8.169230769230769,59.15384615384615
tt0112196,The Tick,2,8.276923076923078,40.38461538461539
tt0112196,The Tick,3,8.4,30.3
tt0112197,Timon & Pumbaa,1,7.184615384615385,23.307692307692307
tt0112197,Timon & Pumbaa,2,7.141666666666666,19.666666666666668
tt0112197,Timon & Pumbaa,3,7.238461538461538,17.53846153846154
tt0112197,Timon & Pumbaa,4,7.0875,16.125
tt0112197,Timon & Pumbaa,5,7.243589743589742,16.28205128205128
tt0112206,Unhappily Ever After,1,7.384615384615383,17.692307692307693
tt0112206,Unhappily Ever After,2,6.5590909090909095,13.954545454545455
tt0112206,Unhappily Ever After,3,6.759090909090909,14.318181818181818
tt0112206,Unhappily Ever After,4,7.152380952380954,12.142857142857142
tt0112206,Unhappily Ever After,5,6.990909090909093,12.272727272727273
tt0112209,VR.5,1,7.276923076923078,19.384615384615383
tt0112220,The Wayans Bros.,1,7.176923076923078,19.46153846153846
tt0112220,The Wayans Bros.,2,7.495454545454546,12.181818181818182
tt0112220,The Wayans Bros.,3,7.659090909090909,10.136363636363637
tt0112220,The Wayans Bros.,4,7.836363636363637,10.045454545454545
tt0112220,The Wayans Bros.,5,7.968181818181819,11.0
tt0112225,Wishbone,1,8.705,11.175
tt0112225,Wishbone,2,9.119999999999997,10.6
tt0112230,Xena: Warrior Princess,1,7.695833333333332,335.4583333333333
tt0112230,Xena: Warrior Princess,2,7.845454545454544,283.5
tt0112230,Xena: Warrior Princess,3,8.0,271.90909090909093
tt0112230,Xena: Warrior Princess,4,7.7,255.36363636363637
tt0112230,Xena: Warrior Princess,5,7.804545454545456,244.86363636363637
tt0112230,Xena: Warrior Princess,6,7.845454545454547,254.1818181818182
tt0112538,Blue Murder,1,9.4,6.5
tt0114327,Sailor Moon,1,7.912500000000003,42.05
tt0114327,Sailor Moon,2,7.826190476190479,34.42857142857143
tt0114327,Sailor Moon,3,7.426315789473685,19.657894736842106
tt0114327,Sailor Moon,4,6.35128205128205,19.615384615384617
tt0115082,3rd Rock from the Sun,1,7.95,280.45
tt0115082,3rd Rock from the Sun,2,7.9,219.19230769230768
tt0115082,3rd Rock from the Sun,3,7.814814814814815,187.1851851851852
tt0115082,3rd Rock from the Sun,4,8.012500000000001,176.83333333333334
tt0115082,3rd Rock from the Sun,5,7.945454545454546,174.0
tt0115082,3rd Rock from the Sun,6,7.799999999999999,156.05
tt0115083,7th Heaven,1,7.331818181818182,78.0909090909091
tt0115083,7th Heaven,2,6.7,56.5
tt0115083,7th Heaven,3,6.2681818181818185,55.13636363636363
tt0115083,7th Heaven,4,6.363636363636365,44.5
tt0115083,7th Heaven,5,6.295454545454546,43.27272727272727
tt0115083,7th Heaven,6,6.54090909090909,42.54545454545455
tt0115083,7th Heaven,7,6.231818181818183,38.95454545454545
tt0115083,7th Heaven,8,6.204347826086957,39.56521739130435
tt0115083,7th Heaven,9,6.00909090909091,42.40909090909091
tt0115083,7th Heaven,10,6.195454545454547,45.81818181818182
tt0115083,7th Heaven,11,6.663636363636365,46.5
tt0115084,Ace Ventura: Pet Detective,1,7.646153846153847,7.461538461538462
tt0115084,Ace Ventura: Pet Detective,2,7.3,5.9
tt0115084,Ace Ventura: Pet Detective,3,7.208333333333335,5.666666666666667
tt0115086,The Adventures of Sinbad,1,7.277272727272727,21.59090909090909
tt0115086,The Adventures of Sinbad,2,7.259090909090909,17.227272727272727
tt0115088,Alarm für Cobra 11 - Die Autobahnpolizei,1,5.566666666666666,23.77777777777778
tt0115088,Alarm für Cobra 11 - Die Autobahnpolizei,2,5.133333333333333,16.0
tt0115088,Alarm für Cobra 11 - Die Autobahnpolizei,3,4.866666666666667,12.333333333333334
tt0115088,Alarm für Cobra 11 - Die Autobahnpolizei,4,4.87,14.3
tt0115088,Alarm für Cobra 11 - Die Autobahnpolizei,5,5.3500000000000005,15.75
tt0115088,Alarm für Cobra 11 - Die Autobahnpolizei,6,6.1,14.75
tt0115088,Alarm für Cobra 11 - Die Autobahnpolizei,7,6.354545454545455,17.363636363636363
tt0115088,Alarm für Cobra 11 - Die Autobahnpolizei,8,6.839999999999999,14.0
tt0115088,Alarm für Cobra 11 - Die Autobahnpolizei,9,6.55,17.166666666666668
tt0115088,Alarm für Cobra 11 - Die Autobahnpolizei,10,6.2,14.0
tt0115088,Alarm für Cobra 11 - Die Autobahnpolizei,11,6.5874999999999995,13.0
tt0115088,Alarm für Cobra 11 - Die Autobahnpolizei,12,6.388888888888889,12.0
tt0115088,Alarm für Cobra 11 - Die Autobahnpolizei,13,5.48,11.8
tt0115088,Alarm für Cobra 11 - Die Autobahnpolizei,14,6.777777777777779,13.0
tt0115088,Alarm für Cobra 11 - Die Autobahnpolizei,15,5.922222222222223,11.555555555555555
tt0115088,Alarm für Cobra 11 - Die Autobahnpolizei,16,6.88,15.1
tt0115088,Alarm für Cobra 11 - Die Autobahnpolizei,17,7.0875,16.75
tt0115088,Alarm für Cobra 11 - Die Autobahnpolizei,18,6.8,16.2
tt0115088,Alarm für Cobra 11 - Die Autobahnpolizei,19,6.928571428571428,14.142857142857142
tt0115088,Alarm für Cobra 11 - Die Autobahnpolizei,20,6.366666666666666,15.25
tt0115088,Alarm für Cobra 11 - Die Autobahnpolizei,21,7.2875,19.0
tt0115088,Alarm für Cobra 11 - Die Autobahnpolizei,22,6.814285714285715,14.857142857142858
tt0115088,Alarm für Cobra 11 - Die Autobahnpolizei,23,6.728571428571429,16.0
tt0115088,Alarm für Cobra 11 - Die Autobahnpolizei,24,6.822222222222222,19.333333333333332
tt0115088,Alarm für Cobra 11 - Die Autobahnpolizei,25,6.583333333333333,15.666666666666666
tt0115088,Alarm für Cobra 11 - Die Autobahnpolizei,26,6.6,16.666666666666668
tt0115088,Alarm für Cobra 11 - Die Autobahnpolizei,27,7.033333333333334,17.333333333333332
tt0115088,Alarm für Cobra 11 - Die Autobahnpolizei,28,7.3,15.428571428571429
tt0115088,Alarm für Cobra 11 - Die Autobahnpolizei,29,7.383333333333334,20.0
tt0115088,Alarm für Cobra 11 - Die Autobahnpolizei,30,6.966666666666666,17.555555555555557
tt0115088,Alarm für Cobra 11 - Die Autobahnpolizei,31,6.642857142857143,25.285714285714285
tt0115088,Alarm für Cobra 11 - Die Autobahnpolizei,32,6.42,20.0
tt0115088,Alarm für Cobra 11 - Die Autobahnpolizei,33,6.529999999999999,15.5
tt0115088,Alarm für Cobra 11 - Die Autobahnpolizei,34,7.571428571428571,14.142857142857142
tt0115088,Alarm für Cobra 11 - Die Autobahnpolizei,35,7.642857142857143,11.285714285714286
tt0115088,Alarm für Cobra 11 - Die Autobahnpolizei,36,6.771428571428572,9.285714285714286
tt0115088,Alarm für Cobra 11 - Die Autobahnpolizei,37,7.75,10.125
tt0115088,Alarm für Cobra 11 - Die Autobahnpolizei,38,7.41111111111111,10.88888888888889
tt0115088,Alarm für Cobra 11 - Die Autobahnpolizei,39,7.171428571428571,11.285714285714286
tt0115088,Alarm für Cobra 11 - Die Autobahnpolizei,40,6.808333333333334,9.083333333333334
tt0115088,Alarm für Cobra 11 - Die Autobahnpolizei,41,7.299999999999999,9.285714285714286
tt0115088,Alarm für Cobra 11 - Die Autobahnpolizei,42,6.199999999999999,7.6923076923076925
tt0115088,Alarm für Cobra 11 - Die Autobahnpolizei,43,6.25,11.666666666666666
tt0115088,Alarm für Cobra 11 - Die Autobahnpolizei,44,6.0181818181818185,8.909090909090908
tt0115088,Alarm für Cobra 11 - Die Autobahnpolizei,45,7.016666666666667,6.166666666666667
tt0115101,Arli$$,1,7.700000000000001,6.571428571428571
tt0115101,Arli$$,2,5.9,7.0
tt0115101,Arli$$,3,9.0,17.0
tt0115101,Arli$$,4,7.3,6.0
tt0115101,Arli$$,5,8.0,9.0
tt0115101,Arli$$,6,9.6,12.0
tt0115101,Arli$$,7,7.720000000000001,6.6
tt0115105,Ballykissangel,1,7.8999999999999995,41.166666666666664
tt0115105,Ballykissangel,2,7.8875,29.25
tt0115105,Ballykissangel,3,8.049999999999999,24.916666666666668
tt0115105,Ballykissangel,4,7.866666666666667,20.916666666666668
tt0115105,Ballykissangel,5,7.808333333333333,22.0
tt0115105,Ballykissangel,6,8.037500000000001,17.5
tt0115108,Beast Wars: Transformers,1,8.088461538461539,42.96153846153846
tt0115108,Beast Wars: Transformers,2,8.338461538461539,51.84615384615385
tt0115108,Beast Wars: Transformers,3,8.192307692307693,40.61538461538461
tt0115115,Boston Common,1,7.722222222222222,7.111111111111111
tt0115115,Boston Common,2,7.76086956521739,7.260869565217392
tt0115128,The Spooktacular New Adventures of Casper,1,6.029999999999999,7.1
tt0115128,The Spooktacular New Adventures of Casper,2,6.485714285714286,5.428571428571429
tt0115128,The Spooktacular New Adventures of Casper,3,6.449999999999999,5.125
tt0115128,The Spooktacular New Adventures of Casper,4,6.699999999999999,5.0
tt0115137,Clueless,1,7.772222222222222,14.555555555555555
tt0115137,Clueless,2,6.9909090909090885,8.5
tt0115137,Clueless,3,6.690909090909091,7.2727272727272725
tt0115144,Cosby,1,7.133333333333332,5.833333333333333
tt0115144,Cosby,2,7.438461538461539,6.153846153846154
tt0115144,Cosby,3,7.575,5.75
tt0115144,Cosby,4,7.7125,6.5
tt0115147,The Daily Show,1,5.1455128205128196,8.724358974358974
tt0115147,The Daily Show,2,5.387820512820511,8.205128205128204
tt0115147,The Daily Show,3,6.407006369426754,7.789808917197452
tt0115147,The Daily Show,4,7.2695652173913174,5.590062111801243
tt0115147,The Daily Show,5,7.241772151898742,5.936708860759493
tt0115147,The Daily Show,6,7.194936708860774,6.037974683544304
tt0115147,The Daily Show,7,7.152597402597404,6.428571428571429
tt0115147,The Daily Show,8,6.766451612903226,10.225806451612904
tt0115147,The Daily Show,9,6.4413333333333345,13.573333333333334
tt0115147,The Daily Show,10,6.833333333333332,14.59748427672956
tt0115147,The Daily Show,11,6.3652173913043475,16.652173913043477
tt0115147,The Daily Show,12,6.607246376811594,14.528985507246377
tt0115147,The Daily Show,13,6.860000000000004,14.08125
tt0115147,The Daily Show,14,7.083850931677022,16.67080745341615
tt0115147,The Daily Show,15,6.508695652173915,20.801242236024844
tt0115147,The Daily Show,16,6.862096774193545,19.06451612903226
tt0115147,The Daily Show,17,7.050318471337585,21.840764331210192
tt0115147,The Daily Show,18,7.106329113924048,23.753164556962027
tt0115147,The Daily Show,19,7.438993710691824,25.0188679245283
tt0115147,The Daily Show,20,7.428169014084508,28.338028169014084
tt0115147,The Daily Show,21,6.698136645962734,24.987577639751553
tt0115147,The Daily Show,22,6.8159509202454,17.226993865030675
tt0115147,The Daily Show,23,5.803184713375797,14.522292993630574
tt0115147,The Daily Show,24,5.583809523809525,12.028571428571428
tt0115148,The Dana Carvey Show,1,6.7125,31.0
tt0115151,Dark Skies,1,7.973684210526318,33.21052631578947
tt0115157,Dexter's Laboratory,1,7.499999999999999,100.6923076923077
tt0115157,Dexter's Laboratory,2,7.222500000000001,80.825
tt0115157,Dexter's Laboratory,3,6.1461538461538465,60.53846153846154
tt0115157,Dexter's Laboratory,4,6.369230769230768,60.23076923076923
tt0115163,Early Edition,1,7.573913043478262,58.56521739130435
tt0115163,Early Edition,2,7.763636363636363,40.45454545454545
tt0115163,Early Edition,3,7.72608695652174,34.52173913043478
tt0115163,Early Edition,4,8.122727272727271,33.18181818181818
tt0115167,Everybody Loves Raymond,1,7.604545454545455,262.04545454545456
tt0115167,Everybody Loves Raymond,2,7.888000000000001,231.8
tt0115167,Everybody Loves Raymond,3,7.938461538461538,218.1153846153846
tt0115167,Everybody Loves Raymond,4,8.0375,222.70833333333334
tt0115167,Everybody Loves Raymond,5,8.059999999999999,218.96
tt0115167,Everybody Loves Raymond,6,8.18,216.72
tt0115167,Everybody Loves Raymond,7,8.125000000000002,215.08333333333334
tt0115167,Everybody Loves Raymond,8,7.97391304347826,193.34782608695653
tt0115167,Everybody Loves Raymond,9,8.2375,232.9375
tt0115168,F/X: The Series,1,7.533333333333333,10.714285714285714
tt0115168,F/X: The Series,2,7.423076923076922,6.153846153846154
tt0115173,Flash Forward,1,7.05,6.75
tt0115184,Gargoyles: The Goliath Chronicles,1,7.4692307692307685,20.923076923076923
tt0115200,Hey Arnold!,1,7.985000000000001,113.35
tt0115200,Hey Arnold!,2,7.695,76.4
tt0115200,Hey Arnold!,3,7.4684210526315775,72.78947368421052
tt0115200,Hey Arnold!,4,7.51764705882353,69.52941176470588
tt0115200,Hey Arnold!,5,7.630434782608697,67.65217391304348
tt0115215,The Incredible Hulk,1,7.3769230769230765,40.61538461538461
tt0115215,The Incredible Hulk,2,6.475,31.75
tt0115218,Iron Man,1,6.461538461538462,32.53846153846154
tt0115218,Iron Man,2,7.338461538461538,31.384615384615383
tt0115221,The Jamie Foxx Show,1,8.177272727272728,13.227272727272727
tt0115221,The Jamie Foxx Show,2,8.190909090909091,10.136363636363637
tt0115221,The Jamie Foxx Show,3,8.204999999999998,10.1
tt0115221,The Jamie Foxx Show,4,8.108333333333334,8.25
tt0115221,The Jamie Foxx Show,5,8.136363636363635,8.727272727272727
tt0115226,The Real Adventures of Jonny Quest,1,7.832000000000002,10.88
tt0115226,The Real Adventures of Jonny Quest,2,8.17391304347826,7.043478260869565
tt0115227,Judge Judy,1,8.2,10.0
tt0115227,Judge Judy,23,7.95,5.0
tt0115228,Jumanji,1,5.961538461538462,8.692307692307692
tt0115228,Jumanji,2,5.6000000000000005,6.153846153846154
tt0115228,Jumanji,3,5.833333333333333,6.916666666666667
tt0115231,Kenan & Kel,1,7.72142857142857,45.92857142857143
tt0115231,Kenan & Kel,2,7.761538461538462,39.38461538461539
tt0115231,Kenan & Kel,3,7.4,34.0
tt0115231,Kenan & Kel,4,7.6,34.46153846153846
tt0115259,Malcolm & Eddie,1,7.88,6.0
tt0115259,Malcolm & Eddie,2,7.7,6.0
tt0115259,Malcolm & Eddie,3,6.533333333333334,5.666666666666667
tt0115259,Malcolm & Eddie,4,8.5,6.0
tt0115265,Men Behaving Badly,1,6.663636363636363,16.0
tt0115265,Men Behaving Badly,2,7.016666666666667,8.5
tt0115269,Mighty Ducks,1,7.288461538461541,10.461538461538462
tt0115270,Millennium,1,7.722727272727273,250.13636363636363
tt0115270,Millennium,2,7.930434782608696,226.43478260869566
tt0115270,Millennium,3,7.504545454545454,163.54545454545453
tt0115275,Moesha,1,7.957142857142858,9.928571428571429
tt0115275,Moesha,2,7.695454545454546,7.409090909090909
tt0115275,Moesha,3,6.986666666666666,5.666666666666667
tt0115275,Moesha,4,6.699999999999999,6.090909090909091
tt0115275,Moesha,5,7.51111111111111,5.0
tt0115275,Moesha,6,7.381818181818182,6.090909090909091
tt0115279,Muppets Tonight,1,8.15,12.3
tt0115279,Muppets Tonight,2,8.358333333333333,11.083333333333334
tt0115282,Mysteriet på Greveholm,1,6.816666666666667,9.916666666666666
tt0115285,Nash Bridges,1,7.725,54.75
tt0115285,Nash Bridges,2,7.795652173913045,41.52173913043478
tt0115285,Nash Bridges,3,7.960869565217393,37.17391304347826
tt0115285,Nash Bridges,4,8.075000000000001,32.416666666666664
tt0115285,Nash Bridges,5,8.054545454545455,27.818181818181817
tt0115285,Nash Bridges,6,7.9909090909090885,23.0
tt0115286,Never Mind the Buzzcocks,1,6.790000000000001,13.1
tt0115286,Never Mind the Buzzcocks,2,6.8500000000000005,8.75
tt0115286,Never Mind the Buzzcocks,3,6.8,7.285714285714286
tt0115286,Never Mind the Buzzcocks,4,6.728571428571429,7.571428571428571
tt0115286,Never Mind the Buzzcocks,5,6.8125,6.25
tt0115286,Never Mind the Buzzcocks,6,6.8199999999999985,6.2
tt0115286,Never Mind the Buzzcocks,7,6.875,6.0
tt0115286,Never Mind the Buzzcocks,8,6.8999999999999995,6.0
tt0115286,Never Mind the Buzzcocks,9,6.88,6.4
tt0115286,Never Mind the Buzzcocks,10,7.0,6.2
tt0115286,Never Mind the Buzzcocks,11,6.688888888888889,6.666666666666667
tt0115286,Never Mind the Buzzcocks,12,6.9818181818181815,5.636363636363637
tt0115286,Never Mind the Buzzcocks,13,6.74,6.0
tt0115286,Never Mind the Buzzcocks,14,6.55,6.0
tt0115286,Never Mind the Buzzcocks,15,7.1000000000000005,6.285714285714286
tt0115286,Never Mind the Buzzcocks,16,7.029999999999999,6.0
tt0115286,Never Mind the Buzzcocks,17,7.0875,8.125
tt0115286,Never Mind the Buzzcocks,18,5.942857142857142,11.285714285714286
tt0115286,Never Mind the Buzzcocks,19,7.557142857142857,17.0
tt0115286,Never Mind the Buzzcocks,20,7.8,19.666666666666668
tt0115286,Never Mind the Buzzcocks,21,7.1,14.538461538461538
tt0115286,Never Mind the Buzzcocks,22,6.738461538461538,15.538461538461538
tt0115286,Never Mind the Buzzcocks,23,6.792307692307692,17.076923076923077
tt0115286,Never Mind the Buzzcocks,24,6.407692307692307,14.153846153846153
tt0115286,Never Mind the Buzzcocks,25,6.391666666666667,14.083333333333334
tt0115286,Never Mind the Buzzcocks,26,6.625,8.583333333333334
tt0115286,Never Mind the Buzzcocks,27,6.253846153846154,7.076923076923077
